"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서대문구","쌈지마당어린이놀이터3","도심공원","37.5909387300797","126.950319148479","1","2021-01-27"
"서대문구","쌈지마당어린이놀이터4","도심공원","37.5909387300797","126.950319148479","1","2021-01-27"
"서대문구","인왕소공원(홍제동260-1)","도심공원","37.5912586045709","126.945461658727","1","2021-01-27"
"서대문구","홍제공원1(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원2(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원3(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원4(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원5(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원6(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원7(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍제공원8(홍제3동454-2)","도심공원","37.593882","126.952475","1","2021-01-27"
"서대문구","홍은12구역소공원(통일로48가길37)","도심공원","37.5941469126394","126.942082575394","4","2021-01-27"
"서대문구","문화공원1(세검정로4길12)","도심공원","37.5945900718764","126.948762711307","1","2021-01-27"
"서대문구","문화공원2(세검정로4길12)","도심공원","37.5945900718764","126.948762711307","1","2021-01-27"
"서대문구","문화공원3(세검정로4길12)","도심공원","37.5945900718764","126.948762711307","1","2021-01-27"
"서대문구","문화공원4(세검정로4길12)","도심공원","37.5945900718764","126.948762711307","1","2021-01-27"
"서대문구","실락어린이공원(홍은동 455-4 일대)","도심공원","37.5947711248016","126.942948128588","10","2021-01-27"
"서대문구","북한산자락길화장실앞1(홍은동71-1026)","도심공원","37.5948864972147","126.942653885914","1","2021-01-27"
"서대문구","북한산자락길화장실앞2(홍은동71-1026)","도심공원","37.5948864972147","126.942653885914","1","2021-01-27"
"서대문구","북한산자락길화장실앞3(홍은동71-1026)","도심공원","37.5948864972147","126.942653885914","1","2021-01-27"
"서대문구","북한산자락길화장실앞4(홍은동71-1026)","도심공원","37.5948864972147","126.942653885914","1","2021-01-27"
"서대문구","보은소공원1(홍은동48-26)","도심공원","37.5949515281683","126.946621684183","1","2021-01-27"
"서대문구","보은소공원2(홍은동48-26)","도심공원","37.5949515281683","126.946621684183","1","2021-01-27"
"서대문구","문화촌어린이공원1(홍제3동277-82)","도심공원","37.5951847771137","126.947481054317","1","2021-01-27"
"서대문구","문화촌어린이공원2(홍제3동277-82)","도심공원","37.5951847771137","126.947481054317","1","2021-01-27"
"서대문구","백련근린공원(저류지)1(홍은2동산11)","도심공원","37.5960807582216","126.934844713606","1","2021-01-27"
"서대문구","백련근린공원(저류지)2(홍은2동산11)","도심공원","37.5960807582216","126.934844713606","1","2021-01-27"
"서대문구","백련근린공원(저류지)3(홍은2동산11)","도심공원","37.5960807582216","126.934844713606","1","2021-01-27"
"서대문구","옥천소공원(홍은1동","도심공원","37.5962361179974","126.955405397936","4","2021-01-27"
"서대문구","백련근린공원(논골마당)1(홍은2동산11)","도심공원","37.596422","126.934599","1","2021-01-27"
"서대문구","백련근린공원(논골마당)2(홍은2동산11)","도심공원","37.596422","126.934599","1","2021-01-27"
"서대문구","백련근린공원(논골마당)3(홍은2동산11)","도심공원","37.596422","126.934599","1","2021-01-27"
"서대문구","백련근린공원(논골마당)4(홍은2동산11)","도심공원","37.596422","126.934599","1","2021-01-27"
"서대문구","백련근린공원(화장실앞)1(홍은2동산11)","도심공원","37.596431","126.934132","1","2021-01-27"
"서대문구","백련근린공원(화장실앞)2(홍은2동산11)","도심공원","37.596431","126.934132","1","2021-01-27"
"서대문구","백련근린공원(화장실앞)3(홍은2동산11)","도심공원","37.596431","126.934132","1","2021-01-27"
"서대문구","백련근린공원(화장실앞)4(홍은2동산11)","도심공원","37.596431","126.934132","1","2021-01-27"
"서대문구","소공원(홍은동 24-102)","도심공원","37.5964959231915","126.94618281337","6","2021-01-27"
"서대문구","홍제3동 287-121(불천어린이공원)","도심공원","37.597109","126.94778","6","2021-01-27"
"서대문구","중앙소공원1(홍은동9-498)","도심공원","37.5987872571237","126.947645314155","1","2021-01-27"
"서대문구","중앙소공원2","도심공원","37.5987872571237","126.947645314155","1","2021-01-27"
"서대문구","호박골놀이터(비상벨)(홍은1동14-3)","도심공원","37.6006858760093","126.945483699406","1","2021-01-27"
"서대문구","호박골놀이터1","도심공원","37.6006858760093","126.945483699406","1","2021-01-27"
"서대문구","호박골놀이터2","도심공원","37.6006858760093","126.945483699406","1","2021-01-27"
"서대문구","홍은한마당화장실1(홍은동산1-85)","도심공원","37.6010526419008","126.944175205934","1","2021-01-27"
"서대문구","홍은한마당화장실2(홍은동산1-85)","도심공원","37.6010526419008","126.944175205934","1","2021-01-27"
"서대문구","홍박공원1(홍은1동11-23)","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원2","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원3","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원4","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원5","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원6","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원7","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍박공원8","도심공원","37.6015451432254","126.948969867794","1","2021-01-27"
"서대문구","홍은동어린이공원1(홍은동8-158)","도심공원","37.6016519578868","126.950417594495","1","2021-01-27"
"서대문구","홍은동어린이공원2(홍은동8-158)","도심공원","37.6016519578868","126.950417594495","1","2021-01-27"
"서대문구","호박골공원(주택입구)1(홍은중앙로9길88)","도심공원","37.6026269263966","126.946674952595","1","2021-01-27"
"서대문구","호박골공원(주택입구)2(홍은중앙로9길88)","도심공원","37.6026269263966","126.946674952595","1","2021-01-27"
"서대문구","호박골공원(주택입구)3(홍은중앙로9길88)","도심공원","37.6026269263966","126.946674952595","1","2021-01-27"
"서대문구","호박골공원(놀이시설)(홍은중앙로9길88)","도심공원","37.6030731774498","126.946975360005","1","2021-01-27"
"서대문구","호박골공원(관리사무소)1(홍은중앙로9길88)","도심공원","37.6033309393385","126.947160968869","1","2021-01-27"
"서대문구","호박골공원(관리사무소)2(홍은중앙로9길88)","도심공원","37.6033309393385","126.947160968869","1","2021-01-27"
"서대문구","호박골공원(아파트입구)1(홍은중앙로9길88)","도심공원","37.6034620511848","126.94772369632","1","2021-01-27"
"서대문구","호박골공원(아파트입구)2(홍은중앙로9길88)","도심공원","37.6034620511848","126.94772369632","1","2021-01-27"
"서대문구","호박골공원(아파트입구)3(홍은중앙로9길88)","도심공원","37.6034620511848","126.94772369632","1","2021-01-27"
"서대문구","호박골공원(축구장)(홍은중앙로9길88)","도심공원","37.6035151758543","126.946830520718","1","2021-01-27"
"서대문구","호박골공원(배드민턴장)1(홍은중앙로9길88)","도심공원","37.6038339230736","126.947189936726","1","2021-01-27"
"서대문구","호박골공원(배드민턴장)3(홍은중앙로9길88)","도심공원","37.6038339230736","126.947189936726","1","2021-01-27"
"서대문구","북한산도시자연공원1(홍은중앙로171-3홍은동8-876)","도심공원","37.6058003528272","126.949951110505","1","2021-01-27"
"서대문구","북한산도시자연공원2","도심공원","37.6058003528272","126.949951110505","1","2021-01-27"
"서대문구","연세로2(창천동18-49)","방범","37.5557960323787","126.936987157887","1","2021-01-27"
"서대문구","연세로2길 9","방범","37.55598695","126.9375422","4","2021-01-27"
"서대문구","연세로2길31(창천동29-16)","방범","37.5563071476834","126.938603906746","4","2021-01-27"
"서대문구","연세로5다길22-3(창천동62-22)","방범","37.5566748003296","126.934305364418","1","2021-01-27"
"서대문구","연세로4길39(창천동13-55)","방범","37.5569452011045","126.93822580091","5","2021-01-27"
"서대문구","연세로2다길24(창천동20-32)","방범","37.5569579589969","126.939596409717","2","2021-01-27"
"서대문구","연세로2다길28(창천동20-20)","방범","37.5569579589969","126.939596409717","2","2021-01-27"
"서대문구","이화여대2길6(대현동45-38)","방범","37.557351399787","126.946241402447","4","2021-01-27"
"서대문구","신촌로27안길 40","방범","37.557359","126.949804","4","2021-01-27"
"서대문구","연세로2라길 17앞","방범","37.557377","126.940184","4","2021-01-27"
"서대문구","연세로20(창천동9-20)","방범","37.5574283403208","126.937034328101","1","2021-01-27"
"서대문구","연세로2라길35(창천동4-110)","방범","37.5574967783166","126.941278737435","5","2021-01-27"
"서대문구","이화여대1길42-8(대현동90-54)","방범","37.5575700839214","126.943534915344","4","2021-01-27"
"서대문구","신촌로43(창천동113-10)","방범","37.5576040207565","126.93135464418","5","2021-01-27"
"서대문구","연세로2나길47(창천동4-62)","방범","37.557669031096","126.939238728836","3","2021-01-27"
"서대문구","신촌로33길7(북아현동156-1)","방범","37.5577956487429","126.954340390262","4","2021-01-27"
"서대문구","신촌로275(북아현1동135-4)","방범","37.5578249575099","126.956821635582","5","2021-01-27"
"서대문구","이화여대1길 42-14","방범","37.557857130196","126.943553893238","4","2021-01-27"
"서대문구","신촌로9길 28","방범","37.55785879","126.9324627","2","2021-01-27"
"서대문구","연세로7안길 13","방범","37.55809008","126.9360018","2","2021-01-27"
"서대문구","연세로2나길47(창천동4-62)","방범","37.5580904096609","126.940082317791","4","2021-01-27"
"서대문구","연세로7안길 26","방범","37.5581499546962","126.935276148768","5","2021-01-27"
"서대문구","신촌로37길(북아현1동907-3)","방범","37.558307","126.959933","3","2021-01-27"
"서대문구","신촌로3가길 12","방범","37.558331092891","126.929625010258","4","2021-01-27"
"서대문구","연세로2라길55(창천동4-22)","방범","37.5583763299935","126.941332055416","5","2021-01-27"
"서대문구","신촌역로17(대현동110-20)","방범","37.558381","126.942163","4","2021-01-27"
"서대문구","북아현로4나길 19-6","방범","37.558393","126.957308","3","2021-01-27"
"서대문구","북아현로4라길22-6(북아현1동82)","방범","37.5584786313599","126.958142402447","1","2021-01-27"
"서대문구","이화여대5길23(대현동37-18)","방범","37.5585417922934","126.944736747414","4","2021-01-27"
"서대문구","연세로2다길88(대현동110-45)","방범","37.5585821995571","126.941637069941","4","2021-01-27"
"서대문구","연세로4길73(창천동5-6)","방범","37.5586217779052","126.940340711639","1","2021-01-27"
"서대문구","명물1길38(창천동50-3)","방범","37.558732156634","126.93796021842","4","2021-01-27"
"서대문구","이화여대7길22(대현동37-2)","방범","37.5587791417492","126.944511557631","5","2021-01-27"
"서대문구","북아현로4가길21(북아현1동695)","방범","37.5588806514811","126.958998","1","2021-01-27"
"서대문구","북아현로4자길15(북아현1동113-22)","방범","37.5588806514811","126.958998","4","2021-01-27"
"서대문구","북아현로1가길55(북아현2동217)","방범","37.5590687675759","126.95130064418","4","2021-01-27"
"서대문구","창천동248","방범","37.5591005658119","126.930111029525","2","2021-01-27"
"서대문구","신촌로7길 46","방범","37.5592057675212","126.932447766865","4","2021-01-27"
"서대문구","신촌로7길46(창천동100-133)","방범","37.5592057675212","126.932447766865","1","2021-01-27"
"서대문구","연세로42(창천동80-16)","방범","37.5592446095423","126.937008302444","1","2021-01-27"
"서대문구","신촌로1길29(창천동511-5)","방범","37.559279840224","126.929164343255","1","2021-01-27"
"서대문구","성산로22길 34","방범","37.559362","126.934371","5","2021-01-27"
"서대문구","연세로42-22(창천동2-46)","방범","37.5593669867836","126.938252527613","4","2021-01-27"
"서대문구","이화여대길88-13맞은편(대현동34-38맞은편)","방범","37.5593833523777","126.943939690807","3","2021-01-27"
"서대문구","북아현로4길26(북아현1동117-29)","방범","37.5593916759278","126.95800458206","1","2021-01-27"
"서대문구","이화여대길52-39(대현동34-19)","방범","37.5594094518247","126.945138976686","3","2021-01-27"
"서대문구","북아현동 1009-2(푸르지오 106보이는 커브)","방범","37.55949262","126.9509539","2","2021-01-27"
"서대문구","이화여대길 72-5","방범","37.5595786642794","126.944467335219","4","2021-01-27"
"서대문구","연희로2안길 7-22","방범","37.559743380012","126.927677030385","1","2021-01-27"
"서대문구","연희로2안길7-22(창천동470)","방범","37.559743380012","126.927677030385","4","2021-01-27"
"서대문구","신촌로7안길79(창천동90-46)","방범","37.5599997770401","126.931962597553","1","2021-01-27"
"서대문구","북아현로4바길25(북아현동117-8)","방범","37.560021427852","126.958916186508","5","2021-01-27"
"서대문구","성산로22길24-24(창천동91-7)","방범","37.5600831458516","126.932646461308","3","2021-01-27"
"서대문구","북아현로4마길 36","방범","37.56011317","126.9601396","4","2021-01-27"
"서대문구","충정로4길25(충정로3가284)","방범","37.5602359509826","126.96436823602","4","2021-01-27"
"서대문구","북아현로4사길21(북아현1동593)","방범","37.5602650728795","126.959771449074","5","2021-01-27"
"서대문구","신촌로1길65(창천동386)","방범","37.5603111555076","126.928203139881","1","2021-01-27"
"서대문구","신촌로3길62(창천동222)","방범","37.5604087420135","126.930533055225","4","2021-01-27"
"서대문구","신촌로7안길59(창천동100-23)","방범","37.560464302693","126.931054463995","4","2021-01-27"
"서대문구","연희로2안길7-8(창천동465)","방범","37.5604990194347","126.927378938658","1","2021-01-27"
"서대문구","충정로2길 17","방범","37.56079444","126.9644372","5","2021-01-27"
"서대문구","북아현로4차길5(북아현동113-54)","방범","37.5609970201634","126.960112301344","4","2021-01-27"
"서대문구","경기대로21-6(충정로3가32-35))","방범","37.5610319425191","126.961729347221","3","2021-01-27"
"서대문구","성산로20길22(창천동97-114)","방범","37.5611759084804","126.931866248528","1","2021-01-27"
"서대문구","연희로4길 24","방범","37.5613036595709","126.928146504299","1","2021-01-27"
"서대문구","연희로4길17(연희3동351-25)","방범","37.5613036595709","126.928146504299","1","2021-01-27"
"서대문구","경기대로1안길 15","방범","37.56163727","126.9606493","4","2021-01-27"
"서대문구","성산로18길19(연희3동344-140)","방범","37.5619102617421","126.930614775463","1","2021-01-27"
"서대문구","북아현로6길104-3(북아현동118-99)","방범","37.5620069583045","126.958454696174","5","2021-01-27"
"서대문구","경기대로30(충정로3가120-2)","방범","37.5621283347441","126.961867303018","1","2021-01-27"
"서대문구","경기대로3길51-2(충정로3가8-14)","방범","37.562131","126.959587","1","2021-01-27"
"서대문구","경기대로3길15(충정로3가8-5)","방범","37.5622477344571","126.960861988955","4","2021-01-27"
"서대문구","북아현로14나길19(충정로3가7-68)","방범","37.5623332017383","126.95904953373","5","2021-01-27"
"서대문구","충정로38-12","방범","37.5623844731849","126.965137985346","3","2021-01-27"
"서대문구","미근동112","방범","37.5625738830863","126.966165174274","2","2021-01-27"
"서대문구","성산로16길22맞은편(연희동345-36맞은편)","방범","37.5626294383378","126.929499283085","1","2021-01-27"
"서대문구","북아현로11가길18(북아현동180-22)","방범","37.5627600196786","126.95468783772","4","2021-01-27"
"서대문구","연희로6길19(연희동334-81)","방범","37.5627952781172","126.929217651139","1","2021-01-27"
"서대문구","충정로5길10(충정로3가164-1)","방범","37.5628418659161","126.96251981101","2","2021-01-27"
"서대문구","충정로7길29-18(충정로3가180-19)","방범","37.5628418659161","126.96251981101","1","2021-01-27"
"서대문구","북아현로11가길 18","방범","37.56288032","126.9549177","1","2021-01-27"
"서대문구","경기대로5길 6","방범","37.5629084796361","126.961643933814","3","2021-01-27"
"서대문구","성산로 380","방범","37.562958","126.93072","4","2021-01-27"
"서대문구","경기대로5길30(충정로3가3-52)","방범","37.5629844430564","126.960337842414","1","2021-01-27"
"서대문구","북아현로11가길 18","방범","37.5629845024157","126.954791681194","1","2021-01-27"
"서대문구","경기대로5길 21","방범","37.56301215","126.96113729","2","2021-01-27"
"서대문구","성산로17길7맞은편(연희동344-24맞은편)","방범","37.5630385751504","126.931639992027","4","2021-01-27"
"서대문구","북아현로14나길 1","방범","37.56318628","126.95907","3","2021-01-27"
"서대문구","북아현로14길40(북아현3동3-68)","방범","37.563308144287","126.957680813492","1","2021-01-27"
"서대문구","충정로7길15(충정로3가189-4)","방범","37.5634523422946","126.964093197662","4","2021-01-27"
"서대문구","연희동340-59","방범","37.563553550241","126.932398426195","2","2021-01-27"
"서대문구","연대동문길 26","방범","37.56374828","126.943723","5","2021-01-27"
"서대문구","연희로10길77부근(연희동30)","방범","37.5638968145009","126.933426961971","4","2021-01-27"
"서대문구","연희로10가길15-8(연희동340-8)","방범","37.5639293535456","126.931922020761","4","2021-01-27"
"서대문구","북아현로19길 3","방범","37.563993","126.953371","4","2021-01-27"
"서대문구","북아현로18길 20","방범","37.5640113725361","126.95514053296","4","2021-01-27"
"서대문구","북아현로18길 9","방범","37.5640113725361","126.95514053296","1","2021-01-27"
"서대문구","북아현로14길58(북아현3동3-392)","방범","37.5640124592329","126.958164349703","1","2021-01-27"
"서대문구","성산로17길38(연희동339-6)","방범","37.5640463595037","126.933091067104","3","2021-01-27"
"서대문구","경기대로7길34-15(충정로3가3-63)","방범","37.5640581076105","126.960151897571","4","2021-01-27"
"서대문구","북아현로20길74(북아현동1-45)","방범","37.5640592337243","126.957424060015","5","2021-01-27"
"서대문구","연희로5길 14","방범","37.5641237414868","126.927836372131","4","2021-01-27"
"서대문구","북아현로18길 9","방범","37.56412405649","126.954559834708","4","2021-01-27"
"서대문구","경기대로9안길 6","방범","37.564146","126.961607","3","2021-01-27"
"서대문구","북아현로20길 51 앞","방범","37.564243","126.956078","5","2021-01-27"
"서대문구","북아현로22나길121(북아현3동1-696)","방범","37.5643452407869","126.959029107912","1","2021-01-27"
"서대문구","북아현로20길 28","방범","37.5643959602221","126.954808609037","5","2021-01-27"
"서대문구","연희로10가길51-27(연희동340-40)","방범","37.5644517290276","126.931586966586","2","2021-01-27"
"서대문구","연희로82(연희3동194-34)","방범","37.5648236304546","126.930448836805","1","2021-01-27"
"서대문구","북아현로22길34(북아현3동1-93)","방범","37.565002","126.95433","5","2021-01-27"
"서대문구","북아현로97(북아현3동187-1)","방범","37.5650422410092","126.952563976629","1","2021-01-27"
"서대문구","동교로 296-6","방범","37.565093","126.928157","3","2021-01-27"
"서대문구","연희로10길42(연희동309-1)","방범","37.5652262981029","126.932630130705","4","2021-01-27"
"서대문구","충정로11길 9","방범","37.565538","126.965737","5","2021-01-27"
"서대문구","독립문로8길140맞은편(충정로3가3-324)","방범","37.5655432455239","126.960142747072","3","2021-01-27"
"서대문구","경기대로11길16(충정로2가61)","방범","37.565784773408","126.963745833574","3","2021-01-27"
"서대문구","연희로10길43-55(연희3동42-31)","방범","37.5658117648818","126.933615775463","1","2021-01-27"
"서대문구","대신동 47 이대부고 정문앞","방범","37.56594","126.946645","3","2021-01-27"
"서대문구","독립문로8길114(북아현동1-1832)","방범","37.5659444205834","126.958557860119","5","2021-01-27"
"서대문구","북아현로22나길","방범","37.5659576391266","126.954590278853","1","2021-01-27"
"서대문구","북아현로22나길 30","방범","37.5659576391266","126.954590278853","1","2021-01-27"
"서대문구","연희로10길15(연희동187-3)","방범","37.5661466089517","126.931675955205","4","2021-01-27"
"서대문구","경기대로83-7(충정로2가65-33)","방범","37.5661556977839","126.96409779266","3","2021-01-27"
"서대문구","북아현로22나길11(북아현3동1-362)","방범","37.5662746470497","126.953602139881","1","2021-01-27"
"서대문구","북아현로22가길 25-20","방범","37.56636538","126.9523499","5","2021-01-27"
"서대문구","연희로41라길 30 현성정사 옆","방범","37.566447","126.965155","3","2021-01-27"
"서대문구","통일로9안길 17","방범","37.566447","126.965155","4","2021-01-27"
"서대문구","연대동문길 105","방범","37.5666061303285","126.946020154377","4","2021-01-27"
"서대문구","연희로11가길 38","방범","37.566725","126.927967","4","2021-01-27"
"서대문구","성산로13길10맞은편(연희동421-16맞은편)","방범","37.5668231749862","126.926273975645","4","2021-01-27"
"서대문구","연희로14길62-13(연희동51-74)","방범","37.5668615445268","126.934741380159","4","2021-01-27"
"서대문구","독립문로12나길33(천연동120-90)","방범","37.5670472636215","126.95949230542","1","2021-01-27"
"서대문구","성산로11길11(연희동436-5)","방범","37.5670754215443","126.925247480148","4","2021-01-27"
"서대문구","천연동 120-29","방범","37.567089","126.960118","2","2021-01-27"
"서대문구","천연동 120-55","방범","37.567125","126.960494","4","2021-01-27"
"서대문구","연희맛로28(연희1동137-6)","방범","37.5671589167649","126.930261556928","5","2021-01-27"
"서대문구","성산로9길36(연희1동413-60)","방범","37.5671888821643","126.924296154596","1","2021-01-27"
"서대문구","성산로7안길43(연희1동446-196)","방범","37.5672152684149","126.92153664418","1","2021-01-27"
"서대문구","성산로7길 87","방범","37.567329","126.923168","4","2021-01-27"
"서대문구","독립문로12가길 10-7","방범","37.5673883115615","126.96026094676","3","2021-01-27"
"서대문구","연희로14길 58","방범","37.5674154","126.9348286","2","2021-01-27"
"서대문구","연희로14길 63-32","방범","37.5674154","126.9348286","3","2021-01-27"
"서대문구","봉원사2길2(대신동125-26)","방범","37.5676230404832","126.946293402447","1","2021-01-27"
"서대문구","성산로24길26(신촌동2-156)","방범","37.5676683118012","126.948003055921","4","2021-01-27"
"서대문구","독립문로12가길6(천연동120-20)","방범","37.56771412435","126.960728813492","1","2021-01-27"
"서대문구","성산로11길37(연희동434-33)","방범","37.567842","126.925353","2","2021-01-27"
"서대문구","성산로11길39(연희동434-41)","방범","37.567842","126.925353","1","2021-01-27"
"서대문구","봉원사2길10-1(대신동143-9)","방범","37.5678824133572","126.946872759594","5","2021-01-27"
"서대문구","신촌로1길41(창천동511-6)","방범","37.5678824133572","126.946872759594","5","2021-01-27"
"서대문구","독립문로12나길2(천연동120-2)","방범","37.567913224758","126.960734848462","4","2021-01-27"
"서대문구","성산로24길41(신촌동2-135)","방범","37.5680288111439","126.948652614487","2","2021-01-27"
"서대문구","연희로18길36(연희3동48-34)","방범","37.568120680871","126.934061139881","5","2021-01-27"
"서대문구","독립문로10길19(천연동112)","방범","37.568163","126.960801","5","2021-01-27"
"서대문구","천연동 42-3","방범","37.568253","126.961741","2","2021-01-27"
"서대문구","성산로7길19-13(연희1동446-140)","방범","37.5682691475932","126.919028186566","1","2021-01-27"
"서대문구","연대동문1길 28","방범","37.5683717343952","126.945230855875","3","2021-01-27"
"서대문구","연희로16길39(연희동69-1)","방범","37.568389827325","126.932795836979","4","2021-01-27"
"서대문구","연희로11나길 32","방범","37.568429","126.928338","3","2021-01-27"
"서대문구","독립문로8길36(천연동90-6)","방범","37.5685507674555","126.959548239716","4","2021-01-27"
"서대문구","봉원사2길 34앞","방범","37.568567","126.947629","4","2021-01-27"
"서대문구","연희로15길31(연희1동124-44)","방범","37.5687550708199","126.930409976686","5","2021-01-27"
"서대문구","연희로11마길39-7(연희동437-25)","방범","37.5687614934208","126.926333856483","4","2021-01-27"
"서대문구","독립문로8길 12","방범","37.5687658924102","126.960714945633","4","2021-01-27"
"서대문구","연희로16길36-10(연희2동88-26)","방범","37.568776335356","126.93345388776","4","2021-01-27"
"서대문구","홍제천로16-2(연희1동542-44)","방범","37.5689534090461","126.918803840667","1","2021-01-27"
"서대문구","연희로11길61(연희1동126-1)","방범","37.56907","126.92858","4","2021-01-27"
"서대문구","봉원사1안길35(대신동140-1)","방범","37.569074251939","126.94533864418","1","2021-01-27"
"서대문구","연희로11마길 38","방범","37.5691439996367","126.926546232682","4","2021-01-27"
"서대문구","독립문로4길28(옥천동126-130)","방범","37.5692780131741","126.959802349703","5","2021-01-27"
"서대문구","모래내로13길13(남가좌동104-115)","방범","37.5694310935553","126.916767571803","4","2021-01-27"
"서대문구","연희로11마길52(연희1동113-2)","방범","37.5694896374538","126.926164877315","1","2021-01-27"
"서대문구","연희로11바길42(연희1동114-13)","방범","37.5694896374538","126.926164877315","2","2021-01-27"
"서대문구","연희로11마길80(연희동444-44)","방범","37.5697194159504","126.924541495701","4","2021-01-27"
"서대문구","수색로2길22(남가좌1동102-36)","방범","37.569756282024","126.916085621836","4","2021-01-27"
"서대문구","홍제천로2길 30-25","방범","37.5699067086422","126.920682939365","2","2021-01-27"
"서대문구","홍제천로2길 37","방범","37.5699067086422","126.920682939365","5","2021-01-27"
"서대문구","옥천동99","방범","37.5699135264975","126.960546728836","2","2021-01-27"
"서대문구","연희로11사길27(연희동114-16)","방범","37.569982650271","126.926238312541","4","2021-01-27"
"서대문구","연희로11길88(연희동117-5)","방범","37.5700935355613","126.927784354492","5","2021-01-27"
"서대문구","홍제천로2길54-2(연희동537-48)","방범","37.5701334083478","126.921688","4","2021-01-27"
"서대문구","연대동문1길 73앞","방범","37.570136","126.943756","3","2021-01-27"
"서대문구","수색로4가길 ","방범","37.5701965694548","126.913662288954","4","2021-01-27"
"서대문구","연희로11사길 8-19","방범","37.570216","126.926606","3","2021-01-27"
"서대문구","홍제천로54-49(연희동537-30)","방범","37.5702258335883","126.923054262566","4","2021-01-27"
"서대문구","모래내로13길 23","방범","37.570248388248","126.916911477868","1","2021-01-27"
"서대문구","모래내로13길25-6(남가좌1동150-74141-20)","방범","37.570248388248","126.916911477868","2","2021-01-27"
"서대문구","봉원사길 75-11 숲속한방랜드","방범","37.570315","126.945741","2","2021-01-27"
"서대문구","연희로15길83-9(연희동119-7)","방범","37.5704358111713","126.928296656414","4","2021-01-27"
"서대문구","연희로11아길18(연희동110-9)","방범","37.5705429777569","126.926245550926","4","2021-01-27"
"서대문구","수색로4가길12-5(남가좌1동289-54)","방범","37.5705671044074","126.915051562567","1","2021-01-27"
"서대문구","수색로4가길14-4(남가좌1동289-43)","방범","37.5705692303342","126.914520485182","5","2021-01-27"
"서대문구","독립문로3길9(영천동69-54)","방범","37.5705796487013","126.960544049521","1","2021-01-27"
"서대문구","연희로15길 77","방범","37.57078264","126.9287732","5","2021-01-27"
"서대문구","남가좌1동289-47","방범","37.5709030000896","126.914831621427","2","2021-01-27"
"서대문구","연희로24길12-3(연희3동96-12)","방범","37.5709522959116","126.936135464295","1","2021-01-27"
"서대문구","가재울미래로2(남가좌동155-328맞은편)","방범","37.5713905560145","126.916592228211","4","2021-01-27"
"서대문구","홍제천로58-8(연희1동529-20)","방범","37.5714421547943","126.921917457672","4","2021-01-27"
"서대문구","연희로15길103(연희1동109-1)","방범","37.5715993848747","126.928017434359","5","2021-01-27"
"서대문구","모래내로179(남가좌동115-62)","방범","37.5717115986677","126.920621668214","2","2021-01-27"
"서대문구","홍제천로2길99(연희1동523-24)","방범","37.5718960356045","126.92339657424","4","2021-01-27"
"서대문구","증가로 49-1","방범","37.5721080310944","126.929037983856","5","2021-01-27"
"서대문구","증가로2안길14(연희2동200)","방범","37.5723273846461","126.930751597553","1","2021-01-27"
"서대문구","연희동 196-1","방범","37.57273","126.929493","4","2021-01-27"
"서대문구","연희로26길28(연희동79-3)","방범","37.5727997711924","126.937106517106","4","2021-01-27"
"서대문구","증가로2길53(연희동104-3)","방범","37.5730959963546","126.928757676637","4","2021-01-27"
"서대문구","연희동 697","방범","37.57348109","126.9242486","6","2021-01-27"
"서대문구","연희로29길 40-28 맞은편","방범","37.5736668027617","126.933226667693","2","2021-01-27"
"서대문구","증가로2길 74","방범","37.57380154296","126.928062581544","4","2021-01-27"
"서대문구","연희로191(연희동77-30)","방범","37.5741180555792","126.935307075447","4","2021-01-27"
"서대문구","수색로 100-55앞(북가좌제1동 주민센터)","방범","37.574134","126.910512","4","2021-01-27"
"서대문구","가재울로2길18(남가좌동331-8)","방범","37.5743607745836","126.923194055225","5","2021-01-27"
"서대문구","통일로279-75(현저동1019)","방범","37.5744929899559","126.95188961085","4","2021-01-27"
"서대문구","가재울로4길 6","방범","37.574511","126.922476","4","2021-01-27"
"서대문구","연희로28길33맞은편(연희동138-21맞은편)","방범","37.5746910034241","126.93754216204","6","2021-01-27"
"서대문구","가재울로2안길27(남가좌2동331-31)","방범","37.574855","126.924193","1","2021-01-27"
"서대문구","홍연길16","방범","37.5749484451331","126.927786080596","4","2021-01-27"
