"자치구","안심 주소","CCTV 용도","위도","경도","CCTV 수량","수정 일시"
"서초구","양재1동 (우면동) 71","도심공원","37.4733734934964","127.029522882623","1","2021-01-19"
"서초구","양재1동 (우면동) 55","도심공원","37.4734719396434","127.024337862687","1","2021-01-19"
"서초구","양재2동 298","도심공원","37.4738267056139","127.0458653985","1","2021-01-19"
"서초구","양재2동 260-1","도심공원","37.4739641855126","127.041353983636","1","2021-01-19"
"서초구","양재1동 103-4","도심공원","37.4740065168329","127.033906170179","1","2021-01-19"
"서초구","양재2동 260-1","도심공원","37.474138941798","127.041109068617","1","2021-01-19"
"서초구","양재2동 261-22","도심공원","37.4756306256869","127.041482980009","1","2021-01-19"
"서초구","방배3동 593-43","도심공원","37.4756620292923","126.993559353546","1","2021-01-19"
"서초구","방배3동 537-50","도심공원","37.4786481024471","126.991537303564","1","2021-01-19"
"서초구","방배3동 995-23","도심공원","37.4790281995145","127.002487443046","1","2021-01-19"
"서초구","방배3동 959-23","도심공원","37.4790324545503","127.00247648441","1","2021-01-19"
"서초구","방배2동 979-35","도심공원","37.4800986141769","126.992200485953","1","2021-01-19"
"서초구","방배2동 979-35","도심공원","37.4801124893197","126.992487656003","1","2021-01-19"
"서초구","방배2동 979-35","도심공원","37.48013176354","126.992303890196","1","2021-01-19"
"서초구","방배2동 463-14","도심공원","37.4807339613676","126.984993328156","1","2021-01-19"
"서초구","방배3동 985-15","도심공원","37.4811091130911","126.999816917402","1","2021-01-19"
"서초구","방배3동 985-15","도심공원","37.4811770538881","126.9995005754","1","2021-01-19"
"서초구","방배3동 985-15","도심공원","37.4812200502113","126.999687160901","1","2021-01-19"
"서초구","서초3동 1488-4","도심공원","37.4822448339874","127.005678463358","1","2021-01-19"
"서초구","방배2동 435-17","도심공원","37.482783493815","126.98524140087","1","2021-01-19"
"서초구","방배2동 435-17","도심공원","37.4828811298493","126.985239133734","1","2021-01-19"
"서초구","방배1동 906-14","도심공원","37.4831695651608","126.997453634968","1","2021-01-19"
"서초구","방배1동 906-14","도심공원","37.483208010566","126.99758839802","1","2021-01-19"
"서초구","양재1동 9-29","도심공원","37.4833268227471","127.039261490252","1","2021-01-19"
"서초구","서초1동 1436-6","도심공원","37.4855958283181","127.02253947834","1","2021-01-19"
"서초구","서초1동 1436-6","도심공원","37.4856862800776","127.022636176396","1","2021-01-19"
"서초구","서초3동 1518-1","도심공원","37.4859327080709","127.005472426277","1","2021-01-19"
"서초구","서초3동 1498-30","도심공원","37.4902636475128","127.004840661559","1","2021-01-19"
"서초구","서초3동 1498-30","도심공원","37.4902719336018","127.004829982694","1","2021-01-19"
"서초구","서초3동 1498-30","도심공원","37.4902728288798","127.004842067299","1","2021-01-19"
"서초구","서초3동 1498-30","도심공원","37.4902826816369","127.004852185298","1","2021-01-19"
"서초구","서초3동 1500-8","도심공원","37.4903619667989","127.007126642089","1","2021-01-19"
"서초구","서초3동 1500-8","도심공원","37.4903630350251","127.007140045708","1","2021-01-19"
"서초구","서초3동 1500-8","도심공원","37.4903633088545","127.007152497613","1","2021-01-19"
"서초구","서초3동 1500-8","도심공원","37.490372714963","127.007139570836","1","2021-01-19"
"서초구","서초3동 1498-1","도심공원","37.4906296544565","127.004829856742","1","2021-01-19"
"서초구","서초3동 1498-1","도심공원","37.4906343581624","127.004804282627","1","2021-01-19"
"서초구","서초3동 1498-1","도심공원","37.4906376324961","127.004818896731","1","2021-01-19"
"서초구","서초3동 1498-1","도심공원","37.4906478074037","127.004829218481","1","2021-01-19"
"서초구","서초3동 1500-15","도심공원","37.4906924062354","127.007086960243","1","2021-01-19"
"서초구","서초3동 1500-15","도심공원","37.4907011405104","127.007074314359","1","2021-01-19"
